"journal","url","publisher","date"
"3D Printing and Additive Manufacturing","https://home.liebertpub.com/publications/3d-printing-and-additive-manufacturing/621","Mary Ann Liebert",2021-01-31
"Advances in Wound Care","https://home.liebertpub.com/publications/advances-in-wound-care/605","Mary Ann Liebert",2021-01-31
"AIDS Patient Care and STDs","https://home.liebertpub.com/publications/aids-patient-care-and-stds/1","Mary Ann Liebert",2021-01-31
"AIDS Research and Human Retroviruses","https://home.liebertpub.com/publications/aids-research-and-human-retroviruses/2","Mary Ann Liebert",2021-01-31
"Alternative and Complementary Therapies","https://home.liebertpub.com/publications/alternative-and-complementary-therapies/3","Mary Ann Liebert",2021-01-31
"Androgens: Clinical Research and Therapeutics","https://home.liebertpub.com/publications/androgens/658","Mary Ann Liebert",2021-01-31
"Antioxidants & Redox Signaling","https://home.liebertpub.com/publications/antioxidants-and-redox-signaling/4","Mary Ann Liebert",2021-01-31
"Applied Biosafety","https://home.liebertpub.com/publications/applied-biosafety/661","Mary Ann Liebert",2021-01-31
"Applied In Vitro Toxicology","https://home.liebertpub.com/publications/applied-in-vitro-toxicology/626","Mary Ann Liebert",2021-01-31
"ASSAY and Drug Development Technologies","https://home.liebertpub.com/publications/assay-and-drug-development-technologies/118","Mary Ann Liebert",2021-01-31
"Astrobiology","https://home.liebertpub.com/publications/astrobiology/99","Mary Ann Liebert",2021-01-31
"Autism in Adulthood","https://home.liebertpub.com/publications/autism-in-adulthood/646","Mary Ann Liebert",2021-01-31
"Bariatric Surgical Practice and Patient Care","https://home.liebertpub.com/publications/bariatric-surgical-practice-and-patient-care/172","Mary Ann Liebert",2021-01-31
"Big Data","https://home.liebertpub.com/publications/big-data/611","Mary Ann Liebert",2021-01-31
"Bioelectricity: Science, Engineering, and Medicine","https://home.liebertpub.com/publications/bioelectricity/647","Mary Ann Liebert",2021-01-31
"Biopreservation and Biobanking","https://home.liebertpub.com/publications/biopreservation-and-biobanking/110","Mary Ann Liebert",2021-01-31
"BioResearch Open Access","https://home.liebertpub.com/publications/bioresearch-open-access/609","Mary Ann Liebert",2021-01-31
"Biotechnology Law Report","https://home.liebertpub.com/publications/biotechnology-law-report/6","Mary Ann Liebert",2021-01-31
"Brain Connectivity","https://home.liebertpub.com/publications/brain-connectivity/389","Mary Ann Liebert",2021-01-31
"Breastfeeding Medicine","https://home.liebertpub.com/publications/breastfeeding-medicine/173","Mary Ann Liebert",2021-01-31
"Cancer Biotherapy and Radiopharmaceuticals","https://home.liebertpub.com/publications/cancer-biotherapy-and-radiopharmaceuticals/8","Mary Ann Liebert",2021-01-31
"Cannabis and Cannabinoid Research","https://home.liebertpub.com/publications/cannabis-and-cannabinoid-research/633","Mary Ann Liebert",2021-01-31
"Cellular Reprogramming","https://home.liebertpub.com/publications/cellular-reprogramming/9","Mary Ann Liebert",2021-01-31
"Childhood Obesity","https://home.liebertpub.com/publications/childhood-obesity/384","Mary Ann Liebert",2021-01-31
"Clinical Thyroidology®","https://home.liebertpub.com/publications/clinical-thyroidology/623","Mary Ann Liebert",2021-01-31
"Cyberpsychology, Behavior, and Social Networking","https://home.liebertpub.com/publications/cyberpsychology-behavior-and-social-networking/10","Mary Ann Liebert",2021-01-31
"Diabetes Technology & Therapeutics","https://home.liebertpub.com/publications/diabetes-technology-and-therapeutics/11","Mary Ann Liebert",2021-01-31
"DNA and Cell Biology","https://home.liebertpub.com/publications/dna-and-cell-biology/13","Mary Ann Liebert",2021-01-31
"Ecopsychology","https://home.liebertpub.com/publications/ecopsychology/300","Mary Ann Liebert",2021-01-31
"Election Law Journal: Rules, Politics, and Policy","https://home.liebertpub.com/publications/election-law-journal/101","Mary Ann Liebert",2021-01-31
"Environmental Engineering Science","https://home.liebertpub.com/publications/environmental-engineering-science/15","Mary Ann Liebert",2021-01-31
"Environmental Justice","https://home.liebertpub.com/publications/environmental-justice/259","Mary Ann Liebert",2021-01-31
"Facial Plastic Surgery & Aesthetic Medicine","https://home.liebertpub.com/publications/facial-plastic-surgery-and-aesthetic-medicine/655","Mary Ann Liebert",2021-01-31
"Foodborne Pathogens and Disease","https://home.liebertpub.com/publications/foodborne-pathogens-and-disease/108","Mary Ann Liebert",2021-01-31
"Forensic Genomics","https://home.liebertpub.com/publications/forensic-genomics/659","Mary Ann Liebert",2021-01-31
"Games for Health Journal: Research, Development, and Clinical Applications","https://home.liebertpub.com/publications/games-for-health-journal/588","Mary Ann Liebert",2021-01-31
"Gaming Law Review: Economics, Regulation, Compliance, and Policy","https://home.liebertpub.com/publications/gaming-law-review/16","Mary Ann Liebert",2021-01-31
"Genetic Testing and Molecular Biomarkers","https://home.liebertpub.com/publications/genetic-testing-and-molecular-biomarkers/18","Mary Ann Liebert",2021-01-31
"Health Equity","https://home.liebertpub.com/publications/health-equity/641","Mary Ann Liebert",2021-01-31
"Health Security","https://home.liebertpub.com/publications/health-security/111","Mary Ann Liebert",2021-01-31
"Healthcare Transformation: Artificial Intelligence, Automation, and Robotics","https://home.liebertpub.com/publications/healthcare-transformation/637","Mary Ann Liebert",2021-01-31
"High Altitude Medicine & Biology","https://home.liebertpub.com/publications/high-altitude-medicine-and-biology/65","Mary Ann Liebert",2021-01-31
"Human Gene Therapy","https://home.liebertpub.com/publications/human-gene-therapy/19","Mary Ann Liebert",2021-01-31
"Industrial Biotechnology","https://home.liebertpub.com/publications/industrial-biotechnology/140","Mary Ann Liebert",2021-01-31
"Journal of Adolescent and Young Adult Oncology","https://home.liebertpub.com/publications/journal-of-adolescent-and-young-adult-oncology/387","Mary Ann Liebert",2021-01-31
"Journal of Aerosol Medicine and Pulmonary Drug Delivery","https://home.liebertpub.com/publications/journal-of-aerosol-medicine-and-pulmonary-drug-delivery/24","Mary Ann Liebert",2021-01-31
"Journal of Caffeine and Adenosine Research","https://home.liebertpub.com/publications/journal-of-caffeine-and-adenosine-research/388","Mary Ann Liebert",2021-01-31
"Journal of Child and Adolescent Psychopharmacology: Developmental Psychopathology and Therapeutics","https://home.liebertpub.com/publications/journal-of-child-and-adolescent-psychopharmacology/29","Mary Ann Liebert",2021-01-31
"Journal of Computational Biology","https://home.liebertpub.com/publications/journal-of-computational-biology/31","Mary Ann Liebert",2021-01-31
"Journal of Correctional Health Care","https://home.liebertpub.com/publications/journal-of-correctional-health-care/664","Mary Ann Liebert",2021-01-31
"Journal of Endourology","https://home.liebertpub.com/publications/journal-of-endourology/32","Mary Ann Liebert",2021-01-31
"Journal of Endourology and Videourology","https://home.liebertpub.com/publications/journal-of-endourology-and-videourology/649","Mary Ann Liebert",2021-01-31
"Journal of Gynecologic Surgery","https://home.liebertpub.com/publications/journal-of-gynecologic-surgery/33","Mary Ann Liebert",2021-01-31
"Journal of Interferon & Cytokine Research","https://home.liebertpub.com/publications/journal-of-interferon-and-cytokine-research/35","Mary Ann Liebert",2021-01-31
"Journal of Laparoendoscopic & Advanced Surgical Techniques and Videoscopy","https://home.liebertpub.com/publications/journal-of-laparoendoscopic-and-advanced-surgical-techniques-and-videoscopy/650","Mary Ann Liebert",2021-01-31
"Journal of Laparoendoscopic & Advanced Surgical Techniques","https://home.liebertpub.com/publications/journal-of-laparoendoscopic-and-advanced-surgical-techniques/36","Mary Ann Liebert",2021-01-31
"Journal of Medicinal Food","https://home.liebertpub.com/publications/journal-of-medicinal-food/38","Mary Ann Liebert",2021-01-31
"Journal of Men's Health","https://home.liebertpub.com/publications/journal-of-mens-health/622","Mary Ann Liebert",2021-01-31
"Journal of Neurotrauma","https://home.liebertpub.com/publications/journal-of-neurotrauma/39","Mary Ann Liebert",2021-01-31
"Journal of Ocular Pharmacology and Therapeutics","https://home.liebertpub.com/publications/journal-of-ocular-pharmacology-and-therapeutics/40","Mary Ann Liebert",2021-01-31
"Journal of Palliative Medicine","https://home.liebertpub.com/publications/journal-of-palliative-medicine/41","Mary Ann Liebert",2021-01-31
"Journal of Pancreatic Cancer","https://home.liebertpub.com/publications/journal-of-pancreatic-cancer/635","Mary Ann Liebert",2021-01-31
"Journal of Women's Health","https://home.liebertpub.com/publications/journal-of-womens-health/42","Mary Ann Liebert",2021-01-31
"LGBT Health","https://home.liebertpub.com/publications/lgbt-health/618","Mary Ann Liebert",2021-01-31
"Lymphatic Research and Biology","https://home.liebertpub.com/publications/lymphatic-research-and-biology/114","Mary Ann Liebert",2021-01-31
"Medical Acupuncture","https://home.liebertpub.com/publications/medical-acupuncture/233","Mary Ann Liebert",2021-01-31
"Metabolic Syndrome and Related Disorders","https://home.liebertpub.com/publications/metabolic-syndrome-and-related-disorders/115","Mary Ann Liebert",2021-01-31
"Microbial Drug Resistance","https://home.liebertpub.com/publications/microbial-drug-resistance/44","Mary Ann Liebert",2021-01-31
"Monoclonal Antibodies in Immunodiagnosis and Immunotherapy","https://home.liebertpub.com/publications/monoclonal-antibodies-in-immunodiagnosis-and-immunotherapy/20","Mary Ann Liebert",2021-01-31
"MOOCs Forum","https://home.liebertpub.com/publications/moocs-forum/619","Mary Ann Liebert",2021-01-31
"Neurotrauma Reports","https://home.liebertpub.com/publications/neurotrauma-reports/657","Mary Ann Liebert",2021-01-31
"New Space: The Journal of Space Entrepreneurship and Innovation","https://home.liebertpub.com/publications/new-space/610","Mary Ann Liebert",2021-01-31
"Nucleic Acid Therapeutics","https://home.liebertpub.com/publications/nucleic-acid-therapeutics/601","Mary Ann Liebert",2021-01-31
"OMICS: A Journal of Integrative Biology","https://home.liebertpub.com/publications/omics-a-journal-of-integrative-biology/43","Mary Ann Liebert",2021-01-31
"Palliative Medicine Reports","https://home.liebertpub.com/publications/palliative-medicine-reports/656","Mary Ann Liebert",2021-01-31
"Pediatric Allergy, Immunology, and Pulmonology","https://home.liebertpub.com/publications/pediatric-allergy-immunology-and-pulmonology/48","Mary Ann Liebert",2021-01-31
"PHAGE: Therapy, Applications, and Research","https://home.liebertpub.com/publications/phage/652","Mary Ann Liebert",2021-01-31
"Photobiomodulation, Photomedicine, and Laser Surgery","https://home.liebertpub.com/publications/photobiomodulation-photomedicine-and-laser-surgery/128","Mary Ann Liebert",2021-01-31
"Planned Giving Today","https://home.liebertpub.com/publications/planned-giving-today/235","Mary Ann Liebert",2021-01-31
"Population Health Management","https://home.liebertpub.com/publications/population-health-management/301","Mary Ann Liebert",2021-01-31
"Rejuvenation Research","https://home.liebertpub.com/publications/rejuvenation-research/127","Mary Ann Liebert",2021-01-31
"Soft Robotics","https://home.liebertpub.com/publications/soft-robotics/616","Mary Ann Liebert",2021-01-31
"Stem Cells and Development","https://home.liebertpub.com/publications/stem-cells-and-development/125","Mary Ann Liebert",2021-01-31
"Surgical Infections","https://home.liebertpub.com/publications/surgical-infections/53","Mary Ann Liebert",2021-01-31
"Sustainability and Climate Change","https://home.liebertpub.com/publications/sustainability-and-climate-change/252","Mary Ann Liebert",2021-01-31
"Telemedicine and e-Health","https://home.liebertpub.com/publications/telemedicine-and-e-health/54","Mary Ann Liebert",2021-01-31
"Telemedicine Reports","https://home.liebertpub.com/publications/telemedicine-reports/663","Mary Ann Liebert",2021-01-31
"The CRISPR Journal","https://home.liebertpub.com/publications/the-crispr-journal/642","Mary Ann Liebert",2021-01-31
"The Journal of Alternative and Complementary Medicine: Paradigm, Practice, and Policy Advancing Integrative Health","https://home.liebertpub.com/publications/the-journal-of-alternative-and-complementary-medicine/26","Mary Ann Liebert",2021-01-31
"Therapeutic Hypothermia and Temperature Management","https://home.liebertpub.com/publications/therapeutic-hypothermia-and-temperature-management/380","Mary Ann Liebert",2021-01-31
"Thyroid Journal Program: Thyroid®, Clinical Thyroidology®, VideoEndocrinology™","https://home.liebertpub.com/publications/thyroid-journal-program/625","Mary Ann Liebert",2021-01-31
"Tissue Engineering, Parts A, B, & C","https://home.liebertpub.com/publications/tissue-engineering-parts-a-b-and-c/595","Mary Ann Liebert",2021-01-31
"Transgender Health","https://home.liebertpub.com/publications/transgender-health/634","Mary Ann Liebert",2021-01-31
"Vector-Borne and Zoonotic Diseases","https://home.liebertpub.com/publications/vector-borne-and-zoonotic-diseases/67","Mary Ann Liebert",2021-01-31
"Violence and Gender","https://home.liebertpub.com/publications/violence-and-gender/620","Mary Ann Liebert",2021-01-31
"Viral Immunology","https://home.liebertpub.com/publications/viral-immunology/57","Mary Ann Liebert",2021-01-31
"Women's Health Reports","https://home.liebertpub.com/publications/womens-health-reports/654","Mary Ann Liebert",2021-01-31
"Zebrafish","https://home.liebertpub.com/publications/zebrafish/122","Mary Ann Liebert",2021-01-31
"Aeronautics and Aerospace Open Access Journal (AAOAJ)","https://medcraveonline.comAAOAJ","Medcrave",2021-01-31
"Advances in Cytology & Pathology (ACP)","https://medcraveonline.comACP","Medcrave",2021-01-31
"Arts & Humanities Open Access Journal  (AHOAJ)","https://medcraveonline.comAHOAJ","Medcrave",2021-01-31
"Advances in Ophthalmology & Visual System (AOVS)","https://medcraveonline.comAOVS","Medcrave",2021-01-31
"Advances in Obesity, Weight Management & Control (AOWMC)","https://medcraveonline.comAOWMC","Medcrave",2021-01-31
"Advances in Plants & Agriculture Research (APAR)","https://medcraveonline.comAPAR","Medcrave",2021-01-31
"Advances in Tissue Engineering & Regenerative Medicine: Open Access (ATROA)","https://medcraveonline.comATROA","Medcrave",2021-01-31
"Biometrics & Biostatistics International Journal (BBIJ)","https://medcraveonline.comBBIJ","Medcrave",2021-01-31
"Biodiversity International Journal (BIJ)","https://medcraveonline.comBIJ","Medcrave",2021-01-31
"Electrical & Electronic Technology Open Access Journal  (EETOAJ)","https://medcraveonline.comEETOAJ","Medcrave",2021-01-31
"Endocrinology & Metabolism International Journal (EMIJ)","https://medcraveonline.comEMIJ","Medcrave",2021-01-31
"Fluid Mechanics Research International Journal  (FMRIJ)","https://medcraveonline.comFMRIJ","Medcrave",2021-01-31
"Forensic Research & Criminology International Journal (FRCIJ)","https://medcraveonline.comFRCIJ","Medcrave",2021-01-31
"Forestry Research and Engineering: International Journal (FREIJ)","https://medcraveonline.comFREIJ","Medcrave",2021-01-31
"Gastroenterology & Hepatology: Open Access (GHOA)","https://medcraveonline.comGHOA","Medcrave",2021-01-31
"Horticulture International Journal  (HIJ)","https://medcraveonline.comHIJ","Medcrave",2021-01-31
"Hospice & Palliative Medicine International Journal (HPMIJ)","https://medcraveonline.comHPMIJ","Medcrave",2021-01-31
"Hematology & Transfusion International Journal (HTIJ)","https://medcraveonline.comHTIJ","Medcrave",2021-01-31
"International Clinical Pathology Journal (ICPJL)","https://medcraveonline.comICPJL","Medcrave",2021-01-31
"International Journal of Avian & Wildlife Biology (IJAWB)","https://medcraveonline.comIJAWB","Medcrave",2021-01-31
"International Journal of Biosensors & Bioelectronics (IJBSBE)","https://medcraveonline.comIJBSBE","Medcrave",2021-01-31
"International Journal of Complementary & Alternative Medicine (IJCAM)","https://medcraveonline.comIJCAM","Medcrave",2021-01-31
"International Journal of Family & Community Medicine  (IJFCM)","https://medcraveonline.comIJFCM","Medcrave",2021-01-31
"International Journal of Hydrology (IJH)","https://medcraveonline.comIJH","Medcrave",2021-01-31
"International Journal of Molecular Biology: Open Access (IJMBOA)","https://medcraveonline.comIJMBOA","Medcrave",2021-01-31
"International Journal of Radiology & Radiation Therapy (IJRRT)","https://medcraveonline.comIJRRT","Medcrave",2021-01-31
"International Journal of Vaccines & Vaccination (IJVV)","https://medcraveonline.comIJVV","Medcrave",2021-01-31
"International Journal of Pregnancy & Child Birth (IPCB)","https://medcraveonline.comIPCB","Medcrave",2021-01-31
"International Journal of Petrochemical Science & Engineering (IPCSE)","https://medcraveonline.comIPCSE","Medcrave",2021-01-31
"International Physical Medicine & Rehabilitation Journal (IPMRJ)","https://medcraveonline.comIPMRJ","Medcrave",2021-01-31
"International Robotics & Automation Journal (IRATJ)","https://medcraveonline.comIRATJ","Medcrave",2021-01-31
"Journal of Applied Biotechnology & Bioengineering (JABB)","https://medcraveonline.comJABB","Medcrave",2021-01-31
"Journal of Anesthesia & Critical Care: Open Access (JACCOA)","https://medcraveonline.comJACCOA","Medcrave",2021-01-31
"Journal of Aquaculture & Marine Biology (JAMB)","https://medcraveonline.comJAMB","Medcrave",2021-01-31
"Journal of Analytical & Pharmaceutical Research (JAPLR)","https://medcraveonline.comJAPLR","Medcrave",2021-01-31
"Journal of Bacteriology & Mycology: Open Access (JBMOA)","https://medcraveonline.comJBMOA","Medcrave",2021-01-31
"Journal of Cardiology & Current Research (JCCR)","https://medcraveonline.comJCCR","Medcrave",2021-01-31
"Journal of Cancer Prevention & Current Research (JCPCR)","https://medcraveonline.comJCPCR","Medcrave",2021-01-31
"Journal of Dermatology & Cosmetology (JDC)","https://medcraveonline.comJDC","Medcrave",2021-01-31
"Journal of Dental Health, Oral Disorders & Therapy (JDHODT)","https://medcraveonline.comJDHODT","Medcrave",2021-01-31
"Journal of Diabetes, Metabolic Disorders & Control (JDMDC)","https://medcraveonline.comJDMDC","Medcrave",2021-01-31
"Journal of Dairy, Veterinary & Animal Research (JDVAR)","https://medcraveonline.comJDVAR","Medcrave",2021-01-31
"Journal of Historical Archaeology & Anthropological Sciences (JHAAS)","https://medcraveonline.comJHAAS","Medcrave",2021-01-31
"Journal of Human Virology & Retrovirology (JHVRV)","https://medcraveonline.comJHVRV","Medcrave",2021-01-31
"Journal of Investigative Genomics (JIG)","https://medcraveonline.comJIG","Medcrave",2021-01-31
"Journal of Lung, Pulmonary & Respiratory Research (JLPRR)","https://medcraveonline.comJLPRR","Medcrave",2021-01-31
"Journal of Liver Research, Disorders & Therapy (JLRDT)","https://medcraveonline.comJLRDT","Medcrave",2021-01-31
"Journal of Microbiology & Experimentation (JMEN)","https://medcraveonline.comJMEN","Medcrave",2021-01-31
"Journal of Nutritional Health & Food Engineering (JNHFE)","https://medcraveonline.comJNHFE","Medcrave",2021-01-31
"Journal of Nanomedicine Research (JNMR)","https://medcraveonline.comJNMR","Medcrave",2021-01-31
"Journal of Neurology & Stroke (JNSK)","https://medcraveonline.comJNSK","Medcrave",2021-01-31
"Journal of Otolaryngology-ENT Research (JOENTR)","https://medcraveonline.comJOENTR","Medcrave",2021-01-31
"Journal of Psychology & Clinical Psychiatry (JPCPY)","https://medcraveonline.comJPCPY","Medcrave",2021-01-31
"Journal of Pediatrics & Neonatal Care (JPNC)","https://medcraveonline.comJPNC","Medcrave",2021-01-31
"Journal of Stem Cell Research & Therapeutics (JSRT)","https://medcraveonline.comJSRT","Medcrave",2021-01-31
"Journal of Textile Engineering & Fashion Technology (JTEFT)","https://medcraveonline.comJTEFT","Medcrave",2021-01-31
"MOJ Applied Bionics and Biomechanics (MOJABB)","https://medcraveonline.comMOJABB","Medcrave",2021-01-31
"MOJ Addiction Medicine & Therapy (MOJAMT)","https://medcraveonline.comMOJAMT","Medcrave",2021-01-31
"MOJ Anatomy & Physiology (MOJAP)","https://medcraveonline.comMOJAP","Medcrave",2021-01-31
"MOJ Bioequivalence & Bioavailability (MOJBB)","https://medcraveonline.comMOJBB","Medcrave",2021-01-31
"MOJ Biology and Medicine  (MOJBM)","https://medcraveonline.comMOJBM","Medcrave",2021-01-31
"MOJ Bioorganic & Organic Chemistry (MOJBOC)","https://medcraveonline.comMOJBOC","Medcrave",2021-01-31
"MOJ Civil Engineering (MOJCE)","https://medcraveonline.comMOJCE","Medcrave",2021-01-31
"MOJ Clinical & Medical Case Reports (MOJCR)","https://medcraveonline.comMOJCR","Medcrave",2021-01-31
"MOJ Current Research & Reviews  (MOJCRR)","https://medcraveonline.comMOJCRR","Medcrave",2021-01-31
"MOJ Cell Science & Report (MOJCSR)","https://medcraveonline.comMOJCSR","Medcrave",2021-01-31
"MOJ Drug Design Development & Therapy (MOJDDT)","https://medcraveonline.comMOJDDT","Medcrave",2021-01-31
"MOJ Ecology & Environmental Sciences (MOJES)","https://medcraveonline.comMOJES","Medcrave",2021-01-31
"MOJ Food Processing & Technology (MOJFPT)","https://medcraveonline.comMOJFPT","Medcrave",2021-01-31
"MOJ Gerontology & Geriatrics (MOJGG)","https://medcraveonline.comMOJGG","Medcrave",2021-01-31
"MOJ Immunology (MOJI)","https://medcraveonline.comMOJI","Medcrave",2021-01-31
"MOJ Orthopedics & Rheumatology (MOJOR)","https://medcraveonline.comMOJOR","Medcrave",2021-01-31
"MOJ Proteomics & Bioinformatics (MOJPB)","https://medcraveonline.comMOJPB","Medcrave",2021-01-31
"MOJ Public Health (MOJPH)","https://medcraveonline.comMOJPH","Medcrave",2021-01-31
"MOJ Polymer Science (MOJPS)","https://medcraveonline.comMOJPS","Medcrave",2021-01-31
"MOJ Surgery (MOJS)","https://medcraveonline.comMOJS","Medcrave",2021-01-31
"MOJ Sports Medicine (MOJSM)","https://medcraveonline.comMOJSM","Medcrave",2021-01-31
"MOJ Solar and Photoenergy Systems (MOJSP)","https://medcraveonline.comMOJSP","Medcrave",2021-01-31
"MOJ Toxicology (MOJT)","https://medcraveonline.comMOJT","Medcrave",2021-01-31
"MOJ Tumor Research (MOJTR)","https://medcraveonline.comMOJTR","Medcrave",2021-01-31
"MOJ Women?s Health (MOJWH)","https://medcraveonline.comMOJWH","Medcrave",2021-01-31
"MOJ Yoga & Physical Therapy (MOJYPT)","https://medcraveonline.comMOJYPT","Medcrave",2021-01-31
"Material Science & Engineering International Journal (MSEIJ)","https://medcraveonline.comMSEIJ","Medcrave",2021-01-31
"Nursing & Care Open Access Journal (NCOAJ)","https://medcraveonline.comNCOAJ","Medcrave",2021-01-31
"Open Access Journal of Mathematical and Theoretical Physics (OAJMTP)","https://medcraveonline.comOAJMTP","Medcrave",2021-01-31
"Open Access Journal of Science  (OAJS)","https://medcraveonline.comOAJS","Medcrave",2021-01-31
"Open Access Journal of Translational Medicine & Research (OAJTMR)","https://medcraveonline.comOAJTMR","Medcrave",2021-01-31
"Obstetrics & Gynecology International Journal (OGIJ)","https://medcraveonline.comOGIJ","Medcrave",2021-01-31
"Physics & Astronomy International Journal (PAIJ)","https://medcraveonline.comPAIJ","Medcrave",2021-01-31
"Pharmacy & Pharmacology International Journal (PPIJ)","https://medcraveonline.comPPIJ","Medcrave",2021-01-31
"Sociology International Journal (SIJ)","https://medcraveonline.comSIJ","Medcrave",2021-01-31
"Sleep Medicine and Disorders: International Journal (SMDIJ)","https://medcraveonline.comSMDIJ","Medcrave",2021-01-31
"Urology & Nephrology Open Access Journal (UNOAJ)","https://medcraveonline.comUNOAJ","Medcrave",2021-01-31
"<U+0410><U+0432><U+0442><U+043E><U+043C><U+0430><U+0442><U+0438><U+043A><U+0430> <U+0438> <U+0442><U+0435><U+043B><U+0435><U+043C><U+0435><U+0445><U+0430><U+043D><U+0438><U+043A><U+0430>","https://www.libnauka.ru/journal/avtomatika-i-telemehanika/","Nauka",2021-01-31
"<U+0410><U+0433><U+0440><U+043E><U+0445><U+0438><U+043C><U+0438><U+044F>","https://www.libnauka.ru/journal/agrokhimiya/","Nauka",2021-01-31
"<U+0410><U+0437><U+0438><U+044F> <U+0438> <U+0410><U+0444><U+0440><U+0438><U+043A><U+0430> <U+0441><U+0435><U+0433><U+043E><U+0434><U+043D><U+044F>","https://www.libnauka.ru/journal/aziya-i-afrika-segodnya/","Nauka",2021-01-31
"<U+0410><U+043A><U+0443><U+0441><U+0442><U+0438><U+0447><U+0435><U+0441><U+043A><U+0438><U+0439> <U+0436><U+0443><U+0440><U+043D><U+0430><U+043B>","https://www.libnauka.ru/journal/akusticheskiy-jurnal/","Nauka",2021-01-31
"<U+0410><U+043B><U+0433><U+0435><U+0431><U+0440><U+0430> <U+0438> <U+0430><U+043D><U+0430><U+043B><U+0438><U+0437>","https://www.libnauka.ru/journal/algebra-i-analiz/","Nauka",2021-01-31
"<U+0410><U+0441><U+0442><U+0440><U+043E><U+043D><U+043E><U+043C><U+0438><U+0447><U+0435><U+0441><U+043A><U+0438><U+0439> <U+0432><U+0435><U+0441><U+0442><U+043D><U+0438><U+043A>. <U+0418><U+0441><U+0441><U+043B><U+0435><U+0434><U+043E><U+0432><U+0430><U+043D><U+0438><U+044F> <U+0421><U+043E><U+043B><U+043D><U+0435><U+0447><U+043D><U+043E><U+0439> <U+0441><U+0438><U+0441><U+0442><U+0435><U+043C><U+044B>","https://www.libnauka.ru/journal/astronomicheskiy-vestnik-issledovaniya-solnechnoy-sistemyi/","Nauka",2021-01-31
"<U+0410><U+0441><U+0442><U+0440><U+043E><U+043D><U+043E><U+043C><U+0438><U+0447><U+0435><U+0441><U+043A><U+0438><U+0439> <U+0436><U+0443><U+0440><U+043D><U+0430><U+043B>","https://www.libnauka.ru/journal/astronomicheskiy-jurnal/","Nauka",2021-01-31
"<U+0411><U+0438><U+043E><U+043B><U+043E><U+0433><U+0438><U+0447><U+0435><U+0441><U+043A><U+0438><U+0435> <U+043C><U+0435><U+043C><U+0431><U+0440><U+0430><U+043D><U+044B>: <U+0416><U+0443><U+0440><U+043D><U+0430><U+043B> <U+043C><U+0435><U+043C><U+0431><U+0440><U+0430><U+043D><U+043D><U+043E><U+0439> <U+0438> <U+043A><U+043B><U+0435><U+0442><U+043E><U+0447><U+043D><U+043E><U+0439> <U+0431><U+0438><U+043E><U+043B><U+043E><U+0433><U+0438><U+0438>","https://www.libnauka.ru/journal/biologicheskie-membranyi/","Nauka",2021-01-31
"<U+0411><U+0438><U+043E><U+043B><U+043E><U+0433><U+0438><U+044F> <U+0432><U+043D><U+0443><U+0442><U+0440><U+0435><U+043D><U+043D><U+0438><U+0445> <U+0432><U+043E><U+0434>","https://www.libnauka.ru/journal/biologiya-vnutrennih-vod/","Nauka",2021-01-31
"<U+0411><U+0438><U+043E><U+043B><U+043E><U+0433><U+0438><U+044F> <U+043C><U+043E><U+0440><U+044F>","https://www.libnauka.ru/journal/biologiya-morya/","Nauka",2021-01-31
"<U+0411><U+0438><U+043E><U+043E><U+0440><U+0433><U+0430><U+043D><U+0438><U+0447><U+0435><U+0441><U+043A><U+0430><U+044F> <U+0445><U+0438><U+043C><U+0438><U+044F>","https://www.libnauka.ru/journal/bioorganicheskaya-himiya/","Nauka",2021-01-31
"<U+0411><U+0438><U+043E><U+0444><U+0438><U+0437><U+0438><U+043A><U+0430>","https://www.libnauka.ru/journal/biofizika/","Nauka",2021-01-31
"<U+0411><U+0438><U+043E><U+0445><U+0438><U+043C><U+0438><U+044F>","https://www.libnauka.ru/journal/biohimiya/","Nauka",2021-01-31
"<U+0411><U+043E><U+0442><U+0430><U+043D><U+0438><U+0447><U+0435><U+0441><U+043A><U+0438><U+0439> <U+0436><U+0443><U+0440><U+043D><U+0430><U+043B>","https://www.libnauka.ru/journal/botanicheskiy-jurnal/","Nauka",2021-01-31
"<U+0412><U+0435><U+0441><U+0442><U+043D><U+0438><U+043A> <U+0434><U+0440><U+0435><U+0432><U+043D><U+0435><U+0439> <U+0438><U+0441><U+0442><U+043E><U+0440><U+0438><U+0438>","https://www.libnauka.ru/journal/vestnik-drevney-istorii/","Nauka",2021-01-31
"<U+0412><U+0435><U+0441><U+0442><U+043D><U+0438><U+043A> <U+0420><U+043E><U+0441><U+0441><U+0438><U+0439><U+0441><U+043A><U+043E><U+0439> <U+0430><U+043A><U+0430><U+0434><U+0435><U+043C><U+0438><U+0438> <U+043D><U+0430><U+0443><U+043A>","https://www.libnauka.ru/journal/vestnik-rossiyskoy-akademii-nauk/","Nauka",2021-01-31
